stimulus,dr,dc,glcm_contrast,glcm_entropy,glcm_homogeneity
kodim05_10349e963c5c__awgn_30_seed-20260813,1,0,2.0968535958904106,3.427916845865505,0.5577974148125487
kodim05_10349e963c5c__awgn_30_seed-20260813,1,-1,2.4024447806662805,3.4710912098471782,0.5433539700082747
kodim05_10349e963c5c__stripes_8,0,1,0.5704907513037809,2.691212727662554,0.8308896651964983
kodim05_10349e963c5c__stripes_8,1,1,0.7992840686130679,2.8339051838532825,0.7906554610653275
kodim05_10349e963c5c__stripes_8,1,0,0.6321601842791911,2.7458088996380936,0.8143160839845722
kodim05_10349e963c5c__stripes_8,1,-1,0.9817419636319102,2.894812808355168,0.7748631492845216
kodim05_10349e963c5c__stripes_16,0,1,0.562815759452412,2.6980329930533795,0.8332072093181913
kodim05_10349e963c5c__stripes_16,1,1,0.8067801713030409,2.866684985003853,0.7837696100555782
kodim05_10349e963c5c__stripes_16,1,0,0.6448803408349641,2.783771124230534,0.8061605611312248
kodim05_10349e963c5c__stripes_16,1,-1,0.9859875439164968,2.9250248111471726,0.7689898358957776
kodim05_10349e963c5c__stripes_32,0,1,0.5416395045632334,2.718124907812762,0.8396421141331722
kodim05_10349e963c5c__stripes_32,1,1,0.8414898312739036,2.9546330131791696,0.7656332132859767
kodim05_10349e963c5c__stripes_32,1,0,0.692662467384214,2.8867975240466093,0.7837299517943908
kodim05_10349e963c5c__stripes_32,1,-1,1.0119509002722378,3.0098054563278493,0.7516488541650148
kodim06_363510303b71__clean_0,0,1,0.2685737858539765,2.479038656401559,0.8999057323745818
kodim06_363510303b71__clean_0,1,1,0.6443663139739295,2.7874720214892186,0.8178292919530324
kodim06_363510303b71__clean_0,1,0,0.5418246493803001,2.7340733502151857,0.8300602944432265
kodim06_363510303b71__clean_0,1,-1,0.5978027080882897,2.771276394102072,0.8211251401570224
kodim06_363510303b71__awgn_5_seed-20260811,0,1,0.3454637589634941,2.635664883114531,0.8634599561888758
kodim06_363510303b71__awgn_5_seed-20260811,1,1,0.7090910018701986,2.89389172990259,0.7907711443888792
kodim06_363510303b71__awgn_5_seed-20260811,1,0,0.6085264799412916,2.846861293369966,0.8018751414812428
kodim06_363510303b71__awgn_5_seed-20260811,1,-1,0.6617262468202798,2.875644205512071,0.7948272337617894
kodim06_363510303b71__awgn_5_seed-20260812,0,1,0.3472793758148631,2.6384466085284908,0.8627071252184794
kodim06_363510303b71__awgn_5_seed-20260812,1,1,0.7126043216129123,2.8955308700208624,0.7905857023355529
kodim06_363510303b71__awgn_5_seed-20260812,1,0,0.611589306099152,2.8493523403258902,0.8012562651055424
kodim06_363510303b71__awgn_5_seed-20260812,1,-1,0.664377183067687,2.8783791457763948,0.7939671551657932
kodim06_363510303b71__awgn_5_seed-20260813,0,1,0.34720552884615385,2.6379886230938134,0.8628807810523631
kodim06_363510303b71__awgn_5_seed-20260813,1,1,0.7113770835618989,2.895718803150295,0.7902716392935304
kodim06_363510303b71__awgn_5_seed-20260813,1,0,0.6103815027723418,2.847909318541655,0.8016405142880139
kodim06_363510303b71__awgn_5_seed-20260813,1,-1,0.6636194082212192,2.8765824334877976,0.7947563372444262
kodim06_363510303b71__awgn_15_seed-20260811,0,1,0.7177848965123859,3.063922247846928,0.7372699216228156
kodim06_363510303b71__awgn_15_seed-20260811,1,1,1.0761831620898255,3.2138069139033436,0.6920535998133133
kodim06_363510303b71__awgn_15_seed-20260811,1,0,0.9768937540769733,3.1813642891813405,0.7001079976105158
kodim06_363510303b71__awgn_15_seed-20260811,1,-1,1.0279611264055193,3.1992466089157725,0.6959268179526058
kodim06_363510303b71__awgn_15_seed-20260812,0,1,0.7205325130378097,3.0674269239917065,0.736724543405606
kodim06_363510303b71__awgn_15_seed-20260812,1,1,1.0843528424211033,3.2189735728320246,0.6905985310102779
kodim06_363510303b71__awgn_15_seed-20260812,1,0,0.9804763943248533,3.185397402680668,0.6986259838658357
kodim06_363510303b71__awgn_15_seed-20260812,1,-1,1.032987444410709,3.204729070290944,0.6939751835317614
kodim06_363510303b71__awgn_15_seed-20260813,0,1,0.7184036831812256,3.0648978030029577,0.7373252617905918
kodim06_363510303b71__awgn_15_seed-20260813,1,1,1.0762086763944205,3.214960134765403,0.6920526673945028
kodim06_363510303b71__awgn_15_seed-20260813,1,0,0.9749240663731247,3.181485772396617,0.7000300651037834
kodim06_363510303b71__awgn_15_seed-20260813,1,-1,1.0253280501713284,3.198966398816969,0.6957662891995615
kodim06_363510303b71__awgn_30_seed-20260811,0,1,1.8390900016297262,3.563102500823945,0.5801118176012303
kodim06_363510303b71__awgn_30_seed-20260811,1,1,2.191732344739078,3.626091375825256,0.5579918966412594
kodim06_363510303b71__awgn_30_seed-20260811,1,0,2.0981760640900196,3.6099170452734723,0.5630423632310342
kodim06_363510303b71__awgn_30_seed-20260811,1,-1,2.1462275824941255,3.6192333979449804,0.5602707480526921
kodim06_363510303b71__awgn_30_seed-20260812,0,1,1.8469890808344198,3.565519256293156,0.5792673424532895
kodim06_363510303b71__awgn_30_seed-20260812,1,1,2.201580866312698,3.6286007708187977,0.5571719803814037
kodim06_363510303b71__awgn_30_seed-20260812,1,0,2.103134682811481,3.611983205126047,0.5614218200727946
kodim06_363510303b71__awgn_30_seed-20260812,1,-1,2.1535348793300964,3.621410725378274,0.5588958960610497
kodim06_363510303b71__awgn_30_seed-20260813,0,1,1.8407248207301172,3.5638597865667574,0.5799978147079632
kodim06_363510303b71__awgn_30_seed-20260813,1,1,2.190920989852961,3.626386481991699,0.557744370094191
kodim06_363510303b71__awgn_30_seed-20260813,1,0,2.092371473418134,3.6097247613794536,0.5626109462301923
kodim06_363510303b71__awgn_30_seed-20260813,1,-1,2.138364073817986,3.618079041250824,0.5599939053855492
kodim06_363510303b71__stripes_8,0,1,0.26903723924380707,2.4998071159336517,0.8990857436785278
kodim06_363510303b71__stripes_8,1,1,0.6462186524875171,2.828478014567466,0.8123145207244017
kodim06_363510303b71__stripes_8,1,0,0.5449690150032616,2.7771493773363463,0.8241108207088264
kodim06_363510303b71__stripes_8,1,-1,0.5992315091456025,2.8107395859092064,0.8160319385163084
kodim06_363510303b71__stripes_16,0,1,0.2717466590612777,2.5480867446844675,0.8977625526636546
kodim06_363510303b71__stripes_16,1,1,0.6732383010534857,2.9178136860780475,0.7997064059266283
kodim06_363510303b71__stripes_16,1,0,0.5714591487279843,2.867606027050779,0.8112177854296105
kodim06_363510303b71__stripes_16,1,-1,0.6255673743484285,2.8985923165985605,0.8034571387042739
kodim06_363510303b71__stripes_32,0,1,0.26560972131681876,2.6061435188712085,0.8997652159490863
kodim06_363510303b71__stripes_32,1,1,0.7346206150478266,3.0759870195265044,0.7720846866080291
kodim06_363510303b71__stripes_32,1,0,0.6369557240704501,3.0305531116047684,0.7822187088139445
kodim06_363510303b71__stripes_32,1,-1,0.6873528143553683,3.0561285313197715,0.7758258273925391
kodim07_b77d3f006f42__clean_0,0,1,0.18368032920469363,2.0784862151345096,0.9262686699516833
kodim07_b77d3f006f42__clean_0,1,1,0.3293922237502456,2.269556467363481,0.8826770215020427
kodim07_b77d3f006f42__clean_0,1,0,0.25191617742987604,2.181550757173375,0.900825580926558
kodim07_b77d3f006f42__clean_0,1,-1,0.32401891120256576,2.2642743468152284,0.8823059143847043
kodim07_b77d3f006f42__awgn_5_seed-20260811,0,1,0.3157008841264668,2.344482642028474,0.8618125430588433
kodim07_b77d3f006f42__awgn_5_seed-20260811,1,1,0.44114487787578105,2.4652810632746514,0.8292896595657229
kodim07_b77d3f006f42__awgn_5_seed-20260811,1,0,0.3716594300391389,2.407435959630421,0.8428520551602365
kodim07_b77d3f006f42__awgn_5_seed-20260811,1,-1,0.4366262945320294,2.4636675610145584,0.8286451378591186
kodim07_b77d3f006f42__awgn_5_seed-20260812,0,1,0.3154462394067796,2.3445113558683923,0.8618070886729605
kodim07_b77d3f006f42__awgn_5_seed-20260812,1,1,0.43871336464788985,2.464032920841302,0.8297501501285303
kodim07_b77d3f006f42__awgn_5_seed-20260812,1,0,0.37203400195694725,2.4088015026701397,0.8423810532208498
kodim07_b77d3f006f42__awgn_5_seed-20260812,1,-1,0.43398556400646027,2.4614223138072813,0.8294917847666345
kodim07_b77d3f006f42__awgn_5_seed-20260813,0,1,0.31637059973924386,2.3468440219294098,0.8613586385812975
kodim07_b77d3f006f42__awgn_5_seed-20260813,1,1,0.43961401960008883,2.465430140618228,0.8296507194076446
kodim07_b77d3f006f42__awgn_5_seed-20260813,1,0,0.37252833496412263,2.4103852151227736,0.8421122533807617
kodim07_b77d3f006f42__awgn_5_seed-20260813,1,-1,0.43614917703610523,2.4647093665786213,0.8286904400998157
kodim07_b77d3f006f42__awgn_15_seed-20260811,0,1,0.7010190881681877,2.8030899571928938,0.725773835033511
kodim07_b77d3f006f42__awgn_15_seed-20260811,1,1,0.8174400477627782,2.860268927694171,0.7080108827317569
kodim07_b77d3f006f42__awgn_15_seed-20260811,1,0,0.7520053612198305,2.829916943531236,0.7159688529377162
kodim07_b77d3f006f42__awgn_15_seed-20260811,1,-1,0.8135746306166551,2.858886869387685,0.7083079478863255
kodim07_b77d3f006f42__awgn_15_seed-20260812,0,1,0.7029289235658409,2.8044087088744027,0.725059114976008
kodim07_b77d3f006f42__awgn_15_seed-20260812,1,1,0.8179809510201894,2.860716895294712,0.7085183752740829
kodim07_b77d3f006f42__awgn_15_seed-20260812,1,0,0.7538399991846054,2.8312799141365366,0.7153653040893044
kodim07_b77d3f006f42__awgn_15_seed-20260812,1,-1,0.8140389909602819,2.8596022165352366,0.7081686172924577
kodim07_b77d3f006f42__awgn_15_seed-20260813,0,1,0.7032395901238593,2.8074512982382323,0.7253685993372732
kodim07_b77d3f006f42__awgn_15_seed-20260813,1,1,0.81807790537765,2.863553224341209,0.708506917794314
kodim07_b77d3f006f42__awgn_15_seed-20260813,1,0,0.7532590304957599,2.8335191738602235,0.7152854295420145
kodim07_b77d3f006f42__awgn_15_seed-20260813,1,-1,0.8143553683372584,2.86300466608555,0.7078340840648859
kodim07_b77d3f006f42__awgn_30_seed-20260811,0,1,1.9371689618644066,3.39763571857427,0.5569841884046207
kodim07_b77d3f006f42__awgn_30_seed-20260811,1,1,2.0445811444186184,3.4166122710107567,0.5489474795977837
kodim07_b77d3f006f42__awgn_30_seed-20260811,1,0,1.9813784246575343,3.4057058163465608,0.552697349039009
kodim07_b77d3f006f42__awgn_30_seed-20260811,1,-1,2.0407106244115765,3.41609988897423,0.5494713286347026
kodim07_b77d3f006f42__awgn_30_seed-20260812,0,1,1.9398962068122554,3.398103946067684,0.5564681943133398
kodim07_b77d3f006f42__awgn_30_seed-20260812,1,1,2.0471810520568354,3.416952605230988,0.5482799365310315
kodim07_b77d3f006f42__awgn_30_seed-20260812,1,0,1.9869001753098503,3.406287832170667,0.55202676878839
kodim07_b77d3f006f42__awgn_30_seed-20260812,1,-1,2.0375085791849203,3.4156559265035864,0.5487735403989382
kodim07_b77d3f006f42__awgn_30_seed-20260813,0,1,1.940642315840939,3.400819374956334,0.556764705844983
kodim07_b77d3f006f42__awgn_30_seed-20260813,1,1,2.0413867534833403,3.4187812920903013,0.549362636505192
kodim07_b77d3f006f42__awgn_30_seed-20260813,1,0,1.9797323467058057,3.4079156597252647,0.5529412850012416
kodim07_b77d3f006f42__awgn_30_seed-20260813,1,-1,2.0389501373945302,3.418689552333718,0.5488763995908527
kodim07_b77d3f006f42__stripes_8,0,1,0.1750784305736636,2.0735229637847694,0.9303631703816065
kodim07_b77d3f006f42__stripes_8,1,1,0.3360310458058311,2.315288425525445,0.8760861372458613
kodim07_b77d3f006f42__stripes_8,1,0,0.26364257175472927,2.240444549447945,0.8917577167550728
kodim07_b77d3f006f42__stripes_8,1,-1,0.3312343565419953,2.313223319557386,0.8752440342434744
kodim07_b77d3f006f42__stripes_16,0,1,0.16875305573663624,2.101557397409932,0.9334727488208452
kodim07_b77d3f006f42__stripes_16,1,1,0.3577998504861751,2.4060723753206124,0.8647161183537093
kodim07_b77d3f006f42__stripes_16,1,0,0.2902499184605349,2.34261318283912,0.8781133045164069
kodim07_b77d3f006f42__stripes_16,1,-1,0.3541513049291085,2.4050320317195797,0.8639436531338697
kodim07_b77d3f006f42__stripes_32,0,1,0.1716916558018253,2.223426938080836,0.9319147632914864
kodim07_b77d3f006f42__stripes_32,1,1,0.44860526053932137,2.661585530192385,0.8224727755341603
kodim07_b77d3f006f42__stripes_32,1,0,0.38467261904761907,2.6098413195528596,0.8337331772376594
kodim07_b77d3f006f42__stripes_32,1,-1,0.44536494385577274,2.66104284514115,0.8220195055788382
kodim08_ba23983c76b4__clean_0,0,1,1.0011408083441982,3.05564129780395,0.7883862207257167
kodim08_ba23983c76b4__clean_0,1,1,1.559452156851739,3.2971775689213976,0.7072719402815102
kodim08_ba23983c76b4__clean_0,1,0,0.7343291340508806,2.9679138726507657,0.8086325746069652
kodim08_ba23983c76b4__clean_0,1,-1,1.3623694624391165,3.250759955963211,0.7205128677076795
kodim08_ba23983c76b4__awgn_5_seed-20260811,0,1,1.0679290254237288,3.1359280686601094,0.7598457833460279
kodim08_ba23983c76b4__awgn_5_seed-20260811,1,1,1.6135833054802176,3.341718772960757,0.6877254552827413
kodim08_ba23983c76b4__awgn_5_seed-20260811,1,0,0.8057271281800392,3.0555810797369323,0.7784911926084619
kodim08_ba23983c76b4__awgn_5_seed-20260811,1,-1,1.4181896580317757,3.2979337368149713,0.7000845511416434
kodim08_ba23983c76b4__awgn_5_seed-20260812,0,1,1.0662254522490222,3.1358260359446377,0.7600560484270142
kodim08_ba23983c76b4__awgn_5_seed-20260812,1,1,1.610516486067914,3.341394511402193,0.6881408163420293
kodim08_ba23983c76b4__awgn_5_seed-20260812,1,0,0.8048582232550554,3.05587919677666,0.7786038445910148
kodim08_ba23983c76b4__awgn_5_seed-20260812,1,-1,1.4183606038725611,3.2982275386139883,0.7004897942143529
kodim08_ba23983c76b4__awgn_5_seed-20260813,0,1,1.067824621088657,3.1350725438719493,0.7604070653327181
kodim08_ba23983c76b4__awgn_5_seed-20260813,1,1,1.6124402646343672,3.34068832081166,0.6882277910212231
kodim08_ba23983c76b4__awgn_5_seed-20260813,1,0,0.80501110975212,3.0555717417341692,0.778470716855399
kodim08_ba23983c76b4__awgn_5_seed-20260813,1,-1,1.4182202751972892,3.2970644254990473,0.7008338862917383
kodim08_ba23983c76b4__awgn_15_seed-20260811,0,1,1.4098175725228161,3.3732519090624367,0.668087225179521
kodim08_ba23983c76b4__awgn_15_seed-20260811,1,1,1.934474162939452,3.5056818442852977,0.6199727796099902
kodim08_ba23983c76b4__awgn_15_seed-20260811,1,0,1.1485368762230919,3.308731315996007,0.6833239264978412
kodim08_ba23983c76b4__awgn_15_seed-20260811,1,-1,1.7449768712828848,3.471142258461021,0.6299957863455148
kodim08_ba23983c76b4__awgn_15_seed-20260812,0,1,1.4013200782268578,3.371543557869428,0.6688412683796124
kodim08_ba23983c76b4__awgn_15_seed-20260812,1,1,1.9276414321689455,3.505860242739929,0.6196568060311288
kodim08_ba23983c76b4__awgn_15_seed-20260812,1,0,1.1446790402804958,3.308823702201325,0.6833064031537415
kodim08_ba23983c76b4__awgn_15_seed-20260812,1,-1,1.7414048686396029,3.4713435709813356,0.6298891786507548
kodim08_ba23983c76b4__awgn_15_seed-20260813,0,1,1.40745446952412,3.3723560256933824,0.6683996018588545
kodim08_ba23983c76b4__awgn_15_seed-20260813,1,1,1.9379798283907874,3.5061161776952843,0.619926438131759
kodim08_ba23983c76b4__awgn_15_seed-20260813,1,0,1.1508454623287672,3.3092838964595193,0.6831215267261675
kodim08_ba23983c76b4__awgn_15_seed-20260813,1,-1,1.7453672401431861,3.470352626774852,0.6311998081017263
kodim08_ba23983c76b4__awgn_30_seed-20260811,0,1,2.4499470338983054,3.7012087026342564,0.5459180900744911
kodim08_ba23983c76b4__awgn_30_seed-20260811,1,1,2.9392427864682333,3.7684221701790133,0.519669841953024
kodim08_ba23983c76b4__awgn_30_seed-20260811,1,0,2.201035551206784,3.660583746687,0.556472473629756
kodim08_ba23983c76b4__awgn_30_seed-20260811,1,-1,2.764283545569824,3.7470147794420168,0.5264551757200471
kodim08_ba23983c76b4__awgn_30_seed-20260812,0,1,2.4303674014015644,3.6979907647010792,0.5472344142520962
kodim08_ba23983c76b4__awgn_30_seed-20260812,1,1,2.925962590926603,3.7673308335630757,0.5201299321499941
kodim08_ba23983c76b4__awgn_30_seed-20260812,1,0,2.197480940150033,3.660217806515595,0.5561997061884376
kodim08_ba23983c76b4__awgn_30_seed-20260812,1,-1,2.753485891865274,3.7458645863039206,0.5276092084915142
kodim08_ba23983c76b4__awgn_30_seed-20260813,0,1,2.4446427843872227,3.698958468284499,0.546815433047521
kodim08_ba23983c76b4__awgn_30_seed-20260813,1,1,2.948371804652279,3.768609982345453,0.519289106335596
kodim08_ba23983c76b4__awgn_30_seed-20260813,1,0,2.205813254240052,3.6604538747338404,0.5566747860670982
kodim08_ba23983c76b4__awgn_30_seed-20260813,1,-1,2.761494832077604,3.7452745070771276,0.5271186085031587
kodim08_ba23983c76b4__stripes_8,0,1,0.9929768986310299,3.054019708899464,0.7908199924081306
kodim08_ba23983c76b4__stripes_8,1,1,1.5522163000686333,3.3026505516033615,0.7076999381262356
kodim08_ba23983c76b4__stripes_8,1,0,0.7367447407045009,2.9817538897961344,0.8060538716971282
kodim08_ba23983c76b4__stripes_8,1,-1,1.359103631450973,3.257076634009357,0.720848610844356
kodim08_ba23983c76b4__stripes_16,0,1,0.9770768823337679,3.0536578155339815,0.7960767239875408
kodim08_ba23983c76b4__stripes_16,1,1,1.5387957758517312,3.3192219658617645,0.7073503988805502
kodim08_ba23983c76b4__stripes_16,1,0,0.7368874347684279,3.0105552625288157,0.8009901102436106
kodim08_ba23983c76b4__stripes_16,1,-1,1.3467240908615414,3.273192770432595,0.7206650338595494
kodim08_ba23983c76b4__stripes_32,0,1,0.954764911994785,3.1031484633429818,0.798592243071282
kodim08_ba23983c76b4__stripes_32,1,1,1.5636671199708116,3.4148402466159635,0.6916423779499252
kodim08_ba23983c76b4__stripes_32,1,0,0.7949741112198303,3.1401999132349703,0.7744531010738959
kodim08_ba23983c76b4__stripes_32,1,-1,1.3783873428637765,3.3716112987568274,0.7035811195093306
kodim09_6a4361c2fc19__clean_0,0,1,0.24262067840834964,2.1120750294624138,0.9201691042948095
kodim09_6a4361c2fc19__clean_0,1,1,0.33643417181843,2.237799665499271,0.893773663815845
kodim09_6a4361c2fc19__clean_0,1,0,0.2036444752281617,2.1246832249811676,0.9165842010989262
kodim09_6a4361c2fc19__clean_0,1,-1,0.32856556028137174,2.2405680431213653,0.8928025630355522
kodim09_6a4361c2fc19__awgn_5_seed-20260811,0,1,0.34352831457925637,2.3349857011861728,0.8702103781956848
kodim09_6a4361c2fc19__awgn_5_seed-20260811,1,1,0.42831883695593936,2.4194987080470893,0.8494255876865057
kodim09_6a4361c2fc19__awgn_5_seed-20260811,1,0,0.3048377403846154,2.3343745004696563,0.867918340404233
kodim09_6a4361c2fc19__awgn_5_seed-20260811,1,-1,0.42181524071470666,2.4221595048284383,0.8480506538007166
kodim09_6a4361c2fc19__awgn_5_seed-20260812,0,1,0.3458012271689498,2.339226419033092,0.8691598591820817
kodim09_6a4361c2fc19__awgn_5_seed-20260812,1,1,0.4305028614292603,2.4227994594312614,0.8486288354572229
kodim09_6a4361c2fc19__awgn_5_seed-20260812,1,0,0.3051509533898305,2.3357653772066547,0.8676865295959036
kodim09_6a4361c2fc19__awgn_5_seed-20260812,1,-1,0.42246075262095695,2.4231740244235556,0.8480607518551221
kodim09_6a4361c2fc19__awgn_5_seed-20260813,0,1,0.34511068982387477,2.3377343207479893,0.8696967469687302
kodim09_6a4361c2fc19__awgn_5_seed-20260813,1,1,0.43063298438269415,2.4228199143023454,0.8487073917388873
kodim09_6a4361c2fc19__awgn_5_seed-20260813,1,0,0.30446341264667537,2.334638652710068,0.8682052209904352
kodim09_6a4361c2fc19__awgn_5_seed-20260813,1,-1,0.42245820119049743,2.423493729710995,0.8480156644874923
kodim09_6a4361c2fc19__awgn_15_seed-20260811,0,1,0.7505045254403131,2.850748464335871,0.7233253218465499
kodim09_6a4361c2fc19__awgn_15_seed-20260811,1,1,0.832031678560585,2.8906090635666515,0.7122973617695143
kodim09_6a4361c2fc19__awgn_15_seed-20260811,1,0,0.713086701434159,2.8414049329530666,0.7247863586545258
kodim09_6a4361c2fc19__awgn_15_seed-20260811,1,-1,0.823708912401738,2.8887735736523776,0.7120285880753057
kodim09_6a4361c2fc19__awgn_15_seed-20260812,0,1,0.7504790443574689,2.8484776546094546,0.7239713411815043
kodim09_6a4361c2fc19__awgn_15_seed-20260812,1,1,0.8313274837537665,2.887896549860515,0.7126430003251593
kodim09_6a4361c2fc19__awgn_15_seed-20260812,1,0,0.7097432162646675,2.8379398559801183,0.7254231217084095
kodim09_6a4361c2fc19__awgn_15_seed-20260812,1,-1,0.8224612629070488,2.8863955182575802,0.7127463155232534
kodim09_6a4361c2fc19__awgn_15_seed-20260813,0,1,0.7505198140900196,2.8503786078077527,0.7234475714003312
kodim09_6a4361c2fc19__awgn_15_seed-20260813,1,1,0.8331543079627592,2.8907889723876243,0.7121107682244503
kodim09_6a4361c2fc19__awgn_15_seed-20260813,1,0,0.7109120355280314,2.840105473124689,0.7253953121320311
kodim09_6a4361c2fc19__awgn_15_seed-20260813,1,-1,0.8253290707435124,2.8899524279062634,0.7119631725872224
kodim09_6a4361c2fc19__awgn_30_seed-20260811,0,1,2.0015772790280497,3.443097356324623,0.5517396416272701
kodim09_6a4361c2fc19__awgn_30_seed-20260811,1,1,2.086085263703095,3.4578632236540185,0.5469078306111989
kodim09_6a4361c2fc19__awgn_30_seed-20260811,1,0,1.9776752974250327,3.4405119858614004,0.5528423298180283
kodim09_6a4361c2fc19__awgn_30_seed-20260811,1,-1,2.076946039797212,3.456369970328977,0.5469567162684229
kodim09_6a4361c2fc19__awgn_30_seed-20260812,0,1,2.008131013535551,3.442907231597056,0.5513884011823551
kodim09_6a4361c2fc19__awgn_30_seed-20260812,1,1,2.0828730127546007,3.4559264438643105,0.5467468867335232
kodim09_6a4361c2fc19__awgn_30_seed-20260812,1,0,1.9647011489569752,3.437048559440291,0.5537558676346819
kodim09_6a4361c2fc19__awgn_30_seed-20260812,1,-1,2.0681614647251982,3.4540153707588535,0.5477239138093666
kodim09_6a4361c2fc19__awgn_30_seed-20260813,0,1,2.006711717221135,3.4443855062396556,0.5509248887430546
kodim09_6a4361c2fc19__awgn_30_seed-20260813,1,1,2.0855647718893597,3.457736301899394,0.5464894973866059
kodim09_6a4361c2fc19__awgn_30_seed-20260813,1,0,1.968607398956975,3.4391991885887663,0.5537341079522109
kodim09_6a4361c2fc19__awgn_30_seed-20260813,1,-1,2.0802680022554645,3.457415363490069,0.5466535783598925
kodim09_6a4361c2fc19__stripes_8,0,1,0.23309075342465752,2.115890895268562,0.9236894487952102
kodim09_6a4361c2fc19__stripes_8,1,1,0.34337916552915393,2.2761813316617445,0.8896132923722021
kodim09_6a4361c2fc19__stripes_8,1,0,0.21439557529335068,2.1686093911753175,0.9114645915249813
kodim09_6a4361c2fc19__stripes_8,1,-1,0.3351635594496054,2.2795703372536353,0.8884384458441843
kodim09_6a4361c2fc19__stripes_16,0,1,0.23288690476190477,2.1791090267363815,0.9235685047379245
kodim09_6a4361c2fc19__stripes_16,1,1,0.37884149748556534,2.411019350301083,0.8721929354432687
kodim09_6a4361c2fc19__stripes_16,1,0,0.2523299991851369,2.3106760803463833,0.8927185264196316
kodim09_6a4361c2fc19__stripes_16,1,-1,0.369689516427385,2.4122694191284397,0.8713723509688616
kodim09_6a4361c2fc19__stripes_32,0,1,0.2305222602739726,2.2918926011599963,0.9238508970856876
kodim09_6a4361c2fc19__stripes_32,1,1,0.47035110234553,2.677141162322513,0.8272971611138775
kodim09_6a4361c2fc19__stripes_32,1,0,0.3506585112451108,2.591952716714144,0.844731257778669
kodim09_6a4361c2fc19__stripes_32,1,-1,0.461933933259682,2.6771574366156927,0.8267052397250843
kodim10_9dfb70f5867c__clean_0,0,1,0.22301043705153295,2.1193245850622073,0.9248377768502668
kodim10_9dfb70f5867c__clean_0,1,1,0.3316221739718373,2.255517457920318,0.8967149610246034
kodim10_9dfb70f5867c__clean_0,1,0,0.19405455508474576,2.125257007518486,0.9226975582004786
kodim10_9dfb70f5867c__clean_0,1,-1,0.27585810984928705,2.2202340567574037,0.9038682599207978
kodim10_9dfb70f5867c__awgn_5_seed-20260811,0,1,0.320256441617743,2.3423086777977646,0.8765948379465703
kodim10_9dfb70f5867c__awgn_5_seed-20260811,1,1,0.418689738401835,2.4338828655277887,0.8545406360745591
kodim10_9dfb70f5867c__awgn_5_seed-20260811,1,0,0.29290508882007826,2.342253287376712,0.8749656395426206
kodim10_9dfb70f5867c__awgn_5_seed-20260811,1,-1,0.36472953561414206,2.40599896914811,0.8607320807030003
kodim10_9dfb70f5867c__awgn_5_seed-20260812,0,1,0.3202233162100456,2.3424265421820065,0.8766304661967811
kodim10_9dfb70f5867c__awgn_5_seed-20260812,1,1,0.41852899828288725,2.432679356724308,0.8549881688902771
kodim10_9dfb70f5867c__awgn_5_seed-20260812,1,0,0.29277012711864403,2.342292233091757,0.8750612027512936
kodim10_9dfb70f5867c__awgn_5_seed-20260812,1,-1,0.3651250073353626,2.4066346683941604,0.8606454144982081
kodim10_9dfb70f5867c__awgn_5_seed-20260813,0,1,0.32008062214611877,2.342125663437526,0.8765386772598068
kodim10_9dfb70f5867c__awgn_5_seed-20260813,1,1,0.41818965803177555,2.433199325773601,0.854742123208799
kodim10_9dfb70f5867c__awgn_5_seed-20260813,1,0,0.2924390889830509,2.3415949746442397,0.8751146636927336
kodim10_9dfb70f5867c__awgn_5_seed-20260813,1,-1,0.3643646810584354,2.406040317274134,0.8606869881058274
kodim10_9dfb70f5867c__awgn_15_seed-20260811,0,1,0.7273014514024788,2.8550902603364285,0.728165081403649
kodim10_9dfb70f5867c__awgn_15_seed-20260811,1,1,0.8205094186055413,2.8982919793477886,0.7163527513072345
kodim10_9dfb70f5867c__awgn_15_seed-20260811,1,0,0.7004537768904824,2.8479972619232123,0.7289966542442977
kodim10_9dfb70f5867c__awgn_15_seed-20260811,1,-1,0.7680239426234318,2.8803217611778003,0.7203584858894798
kodim10_9dfb70f5867c__awgn_15_seed-20260812,0,1,0.729031616927593,2.856992942091591,0.7275089622674106
kodim10_9dfb70f5867c__awgn_15_seed-20260812,1,1,0.8221117169340992,2.8992082957724916,0.7164669349001493
kodim10_9dfb70f5867c__awgn_15_seed-20260812,1,0,0.7029391093546284,2.850164140581376,0.7287632480091011
kodim10_9dfb70f5867c__awgn_15_seed-20260812,1,-1,0.77136631652536,2.882717296962059,0.7199496144561265
kodim10_9dfb70f5867c__awgn_15_seed-20260813,0,1,0.7335799902152641,2.8593537227685117,0.7271279979290153
kodim10_9dfb70f5867c__awgn_15_seed-20260813,1,1,0.8266354031387697,2.9020232882803634,0.7151972735281187
kodim10_9dfb70f5867c__awgn_15_seed-20260813,1,0,0.7044644312255541,2.8511607242134627,0.7280995508621464
kodim10_9dfb70f5867c__awgn_15_seed-20260813,1,-1,0.7744127244939876,2.8847511053174957,0.7191551372029328
kodim10_9dfb70f5867c__awgn_30_seed-20260811,0,1,1.968123165362035,3.4440586925175936,0.5568601002133686
kodim10_9dfb70f5867c__awgn_30_seed-20260811,1,1,2.0546541918726735,3.4596707252295498,0.5513693919710223
kodim10_9dfb70f5867c__awgn_30_seed-20260811,1,0,1.938801234517601,3.439280435205399,0.5586126211325344
kodim10_9dfb70f5867c__awgn_30_seed-20260811,1,-1,2.0081212031525473,3.4515167255189825,0.5532612528132816
